Entity,Code,Year,GDP.per.capita,Baseline Gini series (GCIP income and van Zanden et al. (2014)),Population,baseline_GCIP_income_vZ_source
New Zealand,NZL,2017,34876,0.5193361,4755000,GCIP (income) - original
Nicaragua,NIC,1820,998.370343921197,0.47762336,186000,regional average
Nicaragua,NIC,1850,1173.05792338813,0.42178576,300000,regional average
Nicaragua,NIC,1870,1436.6905928185,0.5176308,337000,regional average
Nicaragua,NIC,1890,1665.45149107823,0.422064675,425430.443711127,regional average
Nicaragua,NIC,1910,2070.36324208234,0.4553967,553000,regional average
Nicaragua,NIC,1929,2778,0.50958666,680000,regional average
Nicaragua,NIC,1950,2565,0.4131926,1098000,van Zanden et al. (2014) - original
Nicaragua,NIC,1960,3148,0.56443664,1493000,GCIP (income) - original
Nicaragua,NIC,1970,4463,0.56443664,2053000,GCIP (income) - original
Nicaragua,NIC,1980,3414,0.56443664,2803000,GCIP (income) - original
Nicaragua,NIC,1990,2291,0.56443664,3644000,GCIP (income) - original
Nicaragua,NIC,2000,2859,0.54674157,4866000,GCIP (income) - original
Nicaragua,NIC,2005,3371,0.49291463,5267000,GCIP (income) - original
Nicaragua,NIC,2010,3917,0.39487009,5604000,GCIP (income) - original
Nicaragua,NIC,2017,5214,0.45346811,6026000,GCIP (income) - original
Niger,NER,1820,803.756195947148,0.5190016,862020.148541181,regional average
Niger,NER,1850,704.978077590006,0.46770565,1110128.27709644,regional average
Niger,NER,1870,870.059316488244,0.513095516666667,1314045.27974626,regional average
Niger,NER,1890,852.745549124452,0.35073254,1598563.36520222,regional average
Niger,NER,1910,872.937906301175,0.4334556,1944685.52336348,van Zanden et al. (2014) - original
Niger,NER,1929,824.50133002005,0.4772154,2475916.98190101,van Zanden et al. (2014) - original
Niger,NER,1950,983,0.3742045,3271000,van Zanden et al. (2014) - original
Niger,NER,1960,1213,0.33988693,3913000,GCIP (income) - original
Niger,NER,1970,1337,0.41914384,4841000,GCIP (income) - original
Niger,NER,1980,1291,0.48179623,6093000,GCIP (income) - original
Niger,NER,1990,872,0.55558433,7842000,GCIP (income) - original
Niger,NER,2000,693,0.58310068,10785000,GCIP (income) - original
Niger,NER,2005,757,0.59174116,12953000,GCIP (income) - original
Niger,NER,2010,810,0.55584964,15667000,GCIP (income) - original
Niger,NER,2017,935,0.56048437,20465000,GCIP (income) - original
Nigeria,NGA,1820,882.429759706968,0.5485265,8379594.82212288,van Zanden et al. (2014) - original
Nigeria,NGA,1850,773.983004726145,0.46770565,10791424.2821265,regional average
Nigeria,NGA,1870,955.222787022864,0.513095516666667,12773677.0896031,regional average
Nigeria,NGA,1890,908.558593750214,0.3697673,15539443.3883629,van Zanden et al. (2014) - original
Nigeria,NGA,1910,1034.54326448497,0.415156831818182,18904055.5140289,regional average
Nigeria,NGA,1929,1074.57162045268,0.4646650375,24068093.021555,regional average
Nigeria,NGA,1950,1200,0.416007780769231,31797000,regional average
Nigeria,NGA,1960,1307,0.50616096,41547000,GCIP (income) - original
Nigeria,NGA,1970,1744,0.50616096,55586000,GCIP (income) - original
Nigeria,NGA,1980,2080,0.50616096,74821000,GCIP (income) - original
Nigeria,NGA,1990,1773,0.59599548,96604000,GCIP (income) - original
Nigeria,NGA,2000,2145,0.58769514,125014000,GCIP (income) - original
Nigeria,NGA,2005,3348,0.58081362,143916000,GCIP (income) - original
Nigeria,NGA,2010,4905,0.48827321,165156000,GCIP (income) - original
Nigeria,NGA,2017,5271,0.48827321,197451000,GCIP (income) - original
North Korea,PRK,1820,753,0.4928329,4345000,regional average
North Korea,PRK,1850,755.996028232776,0.358337885714286,4443852.22508205,regional average
North Korea,PRK,1870,758,0.431349457142857,4511000,regional average
North Korea,PRK,1890,898.444374594153,0.3698106,4686596.96625955,regional average
North Korea,PRK,1910,1064.91067841673,0.426212866666667,4869029.28932681,regional average
North Korea,PRK,1929,1596,0.448377042857143,6513391.41756359,regional average
North Korea,PRK,1950,2461.10545486655,0.391484971428571,9471000,regional average
North Korea,PRK,1960,2459.82809703656,0.435398408,10448000,regional average
North Korea,PRK,1970,2458.55140217817,0.435913384666667,14062000,regional average
North Korea,PRK,1980,2457.27536994729,0.442230976,17390000,regional average
North Korea,PRK,1990,2456,0.447083519333333,20451000,regional average
North Korea,PRK,2000,1657,0.457372307333333,22785000,regional average
North Korea,PRK,2005,1808,0.459175200666667,23621000,regional average
North Korea,PRK,2010,1751,0.460429834666667,24326000,regional average
North Korea,PRK,2017,1673,0.448632054666667,25248000,regional average
North Macedonia,MKD,1820,567.53918731872,0.46301545,391972.94146521,regional average
North Macedonia,MKD,1850,677.966971206566,0.2771461,450975.579825745,regional average
North Macedonia,MKD,1870,833.379565907891,0.4338078,620241.747453676,regional average
North Macedonia,MKD,1890,1174.13499205929,0.344140369230769,728325.561418578,regional average
North Macedonia,MKD,1910,1472.17734250927,0.376113,981022.211314272,van Zanden et al. (2014) - original
North Macedonia,MKD,1929,1900.25727898359,0.433531,1066857.89667444,van Zanden et al. (2014) - original
North Macedonia,MKD,1950,2160.33245103229,0.3531899,1225000,regional average
North Macedonia,MKD,1960,3586,0.2443625,1366000,GCIP (income) - original
North Macedonia,MKD,1970,6545,0.25393896,1574000,GCIP (income) - original
North Macedonia,MKD,1980,9899,0.30184403,1792000,GCIP (income) - original
North Macedonia,MKD,1990,9173,0.31663626,1861000,GCIP (income) - original
North Macedonia,MKD,2000,8084,0.3470689,2017000,GCIP (income) - original
North Macedonia,MKD,2005,8985,0.45566995,2057000,GCIP (income) - original
North Macedonia,MKD,2010,11038,0.40295243,2080000,GCIP (income) - original
North Macedonia,MKD,2017,12753,0.40295243,2115000,GCIP (income) - original
Norway,NOR,1820,1384,0.4373409,970000,van Zanden et al. (2014) - original
Norway,NOR,1850,1623,0.3948906,1392000,van Zanden et al. (2014) - original
Norway,NOR,1870,2177,0.476508,1735000,van Zanden et al. (2014) - original
Norway,NOR,1890,2769,0.3678619,1997000,van Zanden et al. (2014) - original
Norway,NOR,1910,3826,0.4023464,2384000,van Zanden et al. (2014) - original
Norway,NOR,1929,5581,0.4585361,2795000,van Zanden et al. (2014) - original
Norway,NOR,1950,8655,0.3561075,3265000,van Zanden et al. (2014) - original
Norway,NOR,1960,11483,0.27484557,3581000,GCIP (income) - original
Norway,NOR,1970,15983,0.27484557,3877000,GCIP (income) - original
Norway,NOR,1980,24031,0.34854557,4086000,GCIP (income) - original
Norway,NOR,1990,29434,0.41244888,4242000,GCIP (income) - original
Norway,NOR,2000,54040,0.27337433,4492000,GCIP (income) - original
Norway,NOR,2005,68109,0.31334141,4624000,GCIP (income) - original
Norway,NOR,2010,78476,0.25715485,4890000,GCIP (income) - original
Norway,NOR,2017,84056,0.26367861,5278000,GCIP (income) - original
Oman,OMN,1820,386.630907994213,0.5771468,318000,regional average
Oman,OMN,1850,447.486936911917,0.6309967,346553.657362732,regional average
Oman,OMN,1870,489.582165584279,0.50372255,367000,regional average
Oman,OMN,1890,566.019582909007,0.359815542857143,400995.079664293,regional average
Oman,OMN,1910,658.354253616755,0.4170863,438139.11148494,regional average
Oman,OMN,1929,791.556396719104,0.43255035,462927.610497626,regional average
Oman,OMN,1950,993,0.413117133333333,489000,regional average
Oman,OMN,1960,1490,0.551407375,599000,regional average
Oman,OMN,1970,6056,0.536578971,779000,regional average
Oman,OMN,1980,6491,0.521253823,1175000,regional average
Oman,OMN,1990,10327,0.51632674,1773000,regional average
Oman,OMN,2000,24186,0.514761829,2219000,regional average
Oman,OMN,2005,30393,0.516138441,2457000,regional average
Oman,OMN,2010,46182,0.514539179,2976000,regional average
Oman,OMN,2017,37102,0.512141274,4565000,regional average
Pakistan,PAK,1820,709.174637704913,0.328,13520488.8360708,regional average
Pakistan,PAK,1850,718.016385982589,0.2868893,17894576.0898446,van Zanden et al. (2014) - original
Pakistan,PAK,1870,795.306935256081,0.4661834,20282349.0183249,van Zanden et al. (2014) - original
Pakistan,PAK,1890,920.679339223289,0.3593506,23039827.9782348,van Zanden et al. (2014) - original
Pakistan,PAK,1910,1074.63404140062,0.4717262,27036117.9802227,van Zanden et al. (2014) - original
Pakistan,PAK,1929,1122.27269206084,0.4205523,32034457.767931,van Zanden et al. (2014) - original
Pakistan,PAK,1950,1025,0.3717733,39448000,van Zanden et al. (2014) - original
Pakistan,PAK,1960,1031,0.2151222,50387000,GCIP (income) - original
Pakistan,PAK,1970,1517,0.18447245,65706000,GCIP (income) - original
Pakistan,PAK,1980,1851,0.37500708,85219000,GCIP (income) - original
Pakistan,PAK,1990,2531,0.44012641,114607000,GCIP (income) - original
Pakistan,PAK,2000,3155,0.4286786,145759000,GCIP (income) - original
Pakistan,PAK,2005,3884,0.43297232,165075000,GCIP (income) - original
Pakistan,PAK,2010,4354,0.42397536,184987000,GCIP (income) - original
Pakistan,PAK,2017,5392,0.42697249,215301000,GCIP (income) - original
Palestine,PSE,1820,956.346171274886,0.5771468,336000,regional average
Palestine,PSE,1850,1106.87586005836,0.6309967,391768.531470575,regional average
Palestine,PSE,1870,1211,0.50372255,434000,regional average
Palestine,PSE,1890,1534.95606766609,0.359815542857143,544938.114171501,regional average
Palestine,PSE,1910,1945.57401293554,0.4170863,684233.982204589,regional average
Palestine,PSE,1929,1798.88477061823,0.43255035,828036.647466419,regional average
Palestine,PSE,1950,1549,0.413117133333333,1017000,regional average
Palestine,PSE,1960,2248,0.56011267,1113000,GCIP (income) - original
Palestine,PSE,1970,3008,0.56011267,1032000,GCIP (income) - original
Palestine,PSE,1980,5239,0.56011267,1360000,GCIP (income) - original
Palestine,PSE,1990,5345,0.56011267,1898000,GCIP (income) - original
Palestine,PSE,2000,5377,0.56011267,3075000,GCIP (income) - original
Palestine,PSE,2005,4590,0.56273427,3478000,GCIP (income) - original
Palestine,PSE,2010,4549,0.56189413,3907000,GCIP (income) - original
Palestine,PSE,2017,5270,0.56189413,4533000,GCIP (income) - original
Panama,PAN,1820,1368.0578403506,0.47762336,81942.6497467545,regional average
Panama,PAN,1850,1607.43064840395,0.42178576,135000,regional average
Panama,PAN,1870,1968.68410768664,0.5176308,176000,regional average
Panama,PAN,1890,2282.1530947568,0.422064675,230042.487425004,regional average
Panama,PAN,1910,2837,0.4553967,326000,regional average
Panama,PAN,1929,2605,0.50958666,506000,regional average
Panama,PAN,1950,2577,0.427435761538462,893000,regional average
Panama,PAN,1960,3217,0.47603095,1148000,GCIP (income) - original
Panama,PAN,1970,5131,0.44680201,1531000,GCIP (income) - original
Panama,PAN,1980,6849,0.4747588,1960000,GCIP (income) - original
Panama,PAN,1990,7119,0.55675018,2393000,GCIP (income) - original
Panama,PAN,2000,9899,0.55458632,2900000,GCIP (income) - original
Panama,PAN,2005,11389,0.53927781,3155000,GCIP (income) - original
Panama,PAN,2010,15169,0.52053628,3411000,GCIP (income) - original
Panama,PAN,2017,22207,0.50381662,3753000,GCIP (income) - original
Paraguay,PRY,1820,658.829255905466,0.47762336,143000,regional average
Paraguay,PRY,1850,774.106406010007,0.42178576,350000,regional average
Paraguay,PRY,1870,948.078836672365,0.5176308,384000,regional average
Paraguay,PRY,1890,1099.03922256361,0.422064675,420480.176439579,regional average
Paraguay,PRY,1910,1366.2423794339,0.4553967,554000,regional average
Paraguay,PRY,1929,1833.21518317239,0.50958666,860000,regional average
Paraguay,PRY,1950,2391,0.427435761538462,1476000,regional average
Paraguay,PRY,1960,2346,0.45234577,1910000,GCIP (income) - original
Paraguay,PRY,1970,2825,0.45234577,2477000,GCIP (income) - original
Paraguay,PRY,1980,5113,0.45234577,3196000,GCIP (income) - original
Paraguay,PRY,1990,5230,0.40788694,4244000,GCIP (income) - original
Paraguay,PRY,2000,4896,0.52775088,5474000,GCIP (income) - original
Paraguay,PRY,2005,5923,0.45166158,5987000,GCIP (income) - original
Paraguay,PRY,2010,7139,0.44731421,6442000,GCIP (income) - original
Paraguay,PRY,2017,9114,0.45859881,7016000,GCIP (income) - original
Peru,PER,1820,835,0.5739507,1317000,van Zanden et al. (2014) - original
Peru,PER,1850,945,0.4509157,2001000,van Zanden et al. (2014) - original
Peru,PER,1870,1675,0.5340365,2606000,van Zanden et al. (2014) - original
Peru,PER,1890,846,0.4167236,3346000,van Zanden et al. (2014) - original
Peru,PER,1910,1564,0.3920093,4137000,van Zanden et al. (2014) - original
Peru,PER,1929,3041,0.5302706,5396000,van Zanden et al. (2014) - original
Peru,PER,1950,3679,0.4706943,7633000,van Zanden et al. (2014) - original
Peru,PER,1960,4733,0.61434247,9931000,GCIP (income) - original
Peru,PER,1970,6143,0.59563038,13193000,GCIP (income) - original
Peru,PER,1980,6795,0.60271885,17295000,GCIP (income) - original
Peru,PER,1990,4795,0.51402193,21600000,GCIP (income) - original
Peru,PER,2000,6038,0.50736909,25839000,GCIP (income) - original
Peru,PER,2005,7091,0.52079443,27487000,GCIP (income) - original
Peru,PER,2010,9508,0.46202929,28995000,GCIP (income) - original
Peru,PER,2017,11953,0.43960674,31087000,GCIP (income) - original
Philippines,PHL,1820,931,0.4928329,2176000,regional average
Philippines,PHL,1850,968.888320770567,0.3254966,3612000,van Zanden et al. (2014) - original
Philippines,PHL,1870,995,0.5265354,5063000,van Zanden et al. (2014) - original
Philippines,PHL,1890,1043.05805559842,0.377503,6476000,van Zanden et al. (2014) - original
Philippines,PHL,1910,1393,0.3996185,8861000,van Zanden et al. (2014) - original
Philippines,PHL,1929,2252,0.4402496,12890000,van Zanden et al. (2014) - original
Philippines,PHL,1950,1706,0.4921,21131000,van Zanden et al. (2014) - original
Philippines,PHL,1960,2353,0.48839429,28529000,GCIP (income) - original
Philippines,PHL,1970,2812,0.49611894,38604000,GCIP (income) - original
Philippines,PHL,1980,3787,0.50470071,50940000,GCIP (income) - original
Philippines,PHL,1990,3502,0.49810268,65088000,GCIP (income) - original
Philippines,PHL,2000,4034,0.53825361,80937000,GCIP (income) - original
Philippines,PHL,2005,4721,0.49297907,89949000,GCIP (income) - original
Philippines,PHL,2010,5694,0.50855878,98601000,GCIP (income) - original
Philippines,PHL,2017,7781,0.46566173,110372000,GCIP (income) - original
Poland,POL,1820,818,0.3451052,10426000,van Zanden et al. (2014) - original
Poland,POL,1850,985,0.361977,13000000,van Zanden et al. (2014) - original
Poland,POL,1870,1575,0.3823717,16865000,van Zanden et al. (2014) - original
Poland,POL,1890,2204,0.2995764,22854000,van Zanden et al. (2014) - original
Poland,POL,1910,2694,0.2801872,26644000,van Zanden et al. (2014) - original
Poland,POL,1929,3374,0.2629,27856000,van Zanden et al. (2014) - original
Poland,POL,1950,3900,0.2335481,24824000,van Zanden et al. (2014) - original
Poland,POL,1960,5125,0.27096099,29590000,GCIP (income) - original
Poland,POL,1970,7058,0.25697751,32526000,GCIP (income) - original
Poland,POL,1980,9149,0.24735439,35578000,GCIP (income) - original
Poland,POL,1990,8150,0.30552841,38119000,GCIP (income) - original
Poland,POL,2000,12732,0.33457452,38658000,GCIP (income) - original
Poland,POL,2005,15581,0.3572452,38563000,GCIP (income) - original
Poland,POL,2010,20609,0.33111629,38440000,GCIP (income) - original
Poland,POL,2017,26061,0.33018065,38371000,GCIP (income) - original
Portugal,PRT,1820,1665,0.5506711,3297000,van Zanden et al. (2014) - original
Portugal,PRT,1850,1470,0.334622,3816000,van Zanden et al. (2014) - original
Portugal,PRT,1870,1554,0.5158976,4327000,van Zanden et al. (2014) - original
Portugal,PRT,1890,1798,0.3940931,5028000,van Zanden et al. (2014) - original
Portugal,PRT,1910,1957,0.4598328,5884000,van Zanden et al. (2014) - original
Portugal,PRT,1929,2566,0.5035926,6701000,van Zanden et al. (2014) - original
Portugal,PRT,1950,3325,0.3918056,8443000,van Zanden et al. (2014) - original
Portugal,PRT,1960,4712,0.33956151,9037000,GCIP (income) - original
Portugal,PRT,1970,8724,0.33956151,9044000,GCIP (income) - original
Portugal,PRT,1980,12822,0.33956151,9778000,GCIP (income) - original
Portugal,PRT,1990,17256,0.33005035,9923000,GCIP (income) - original
Portugal,PRT,2000,23372,0.38752949,10228000,GCIP (income) - original
Portugal,PRT,2005,24378,0.38567778,10440000,GCIP (income) - original
Portugal,PRT,2010,25463,0.36000847,10509000,GCIP (income) - original
Portugal,PRT,2017,26299,0.3641345,10238000,GCIP (income) - original
Puerto Rico,PRI,1820,941.263378575103,0.47762336,248000,regional average
Puerto Rico,PRI,1850,1105.95879670857,0.42178576,495000,regional average
Puerto Rico,PRI,1870,1354.51162947419,0.5176308,645000,regional average
Puerto Rico,PRI,1890,1570.18736272576,0.422064675,840231.533397651,regional average
Puerto Rico,PRI,1910,1951.9380878905,0.4553967,1126000,regional average
Puerto Rico,PRI,1929,2619.09789448637,0.50958666,1526000,regional average
Puerto Rico,PRI,1950,3416,0.427435761538462,2218000,regional average
Puerto Rico,PRI,1960,5451,0.503935961304348,2358000,regional average
Puerto Rico,PRI,1970,10117,0.500565409565217,2722000,regional average
Puerto Rico,PRI,1980,13040,0.502476027391304,3210000,regional average
Puerto Rico,PRI,1990,16799,0.48840767,3537000,regional average
Puerto Rico,PRI,2000,27392,0.508434813043478,3811000,regional average
Puerto Rico,PRI,2005,32014,0.499905704782609,3822000,regional average
Puerto Rico,PRI,2010,33195,0.471463576521739,3722000,regional average
Puerto Rico,PRI,2017,35439,0.465231249130435,3352000,regional average
